"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"06/20/2020","AirNow","060610006","3","6.8","ug/m3 LC","28","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"06/21/2020","AirNow","060610006","3","5.1","ug/m3 LC","21","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"06/22/2020","AirNow","060610006","3","6.7","ug/m3 LC","28","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"06/23/2020","AirNow","060610006","3","6.3","ug/m3 LC","26","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"06/24/2020","AirNow","060610006","3","7.1","ug/m3 LC","30","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"06/25/2020","AirNow","060610006","3","8.2","ug/m3 LC","34","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"06/26/2020","AirNow","060610006","3","8","ug/m3 LC","33","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"06/27/2020","AirNow","060610006","3","6.7","ug/m3 LC","28","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"06/28/2020","AirNow","060610006","3","9.6","ug/m3 LC","40","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"06/29/2020","AirNow","060610006","3","4.5","ug/m3 LC","19","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"06/30/2020","AirNow","060610006","3","5.9","ug/m3 LC","25","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"07/01/2020","AirNow","060610006","3","9.2","ug/m3 LC","38","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"07/02/2020","AirNow","060610006","3","9.5","ug/m3 LC","40","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"07/03/2020","AirNow","060610006","3","8.2","ug/m3 LC","34","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"07/04/2020","AirNow","060610006","3","39.6","ug/m3 LC","111","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"07/05/2020","AirNow","060610006","3","12.3","ug/m3 LC","51","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"07/06/2020","AirNow","060610006","3","7.7","ug/m3 LC","32","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"07/07/2020","AirNow","060610006","3","6.1","ug/m3 LC","25","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"07/08/2020","AirNow","060610006","3","7.1","ug/m3 LC","30","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"07/09/2020","AirNow","060610006","3","8.3","ug/m3 LC","35","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"07/10/2020","AirNow","060610006","3","6.6","ug/m3 LC","28","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"07/11/2020","AirNow","060610006","3","5","ug/m3 LC","21","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"07/12/2020","AirNow","060610006","3","5.5","ug/m3 LC","23","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"07/13/2020","AirNow","060610006","3","7.5","ug/m3 LC","31","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"07/14/2020","AirNow","060610006","3","10.7","ug/m3 LC","45","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"07/15/2020","AirNow","060610006","3","8.4","ug/m3 LC","35","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"07/16/2020","AirNow","060610006","3","5.8","ug/m3 LC","24","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"07/22/2020","AirNow","060610006","3","4","ug/m3 LC","17","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"07/23/2020","AirNow","060610006","3","5.1","ug/m3 LC","21","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"07/24/2020","AirNow","060610006","3","6.7","ug/m3 LC","28","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"07/25/2020","AirNow","060610006","3","6.8","ug/m3 LC","28","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"07/26/2020","AirNow","060610006","3","7.7","ug/m3 LC","32","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"07/27/2020","AirNow","060610006","3","4.5","ug/m3 LC","19","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"07/28/2020","AirNow","060610006","3","5.4","ug/m3 LC","23","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"07/29/2020","AirNow","060610006","3","5.5","ug/m3 LC","23","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"07/30/2020","AirNow","060610006","3","5.8","ug/m3 LC","24","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"07/31/2020","AirNow","060610006","3","6","ug/m3 LC","25","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"08/01/2020","AirNow","060610006","3","5.3","ug/m3 LC","22","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"08/02/2020","AirNow","060610006","3","4.1","ug/m3 LC","17","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"08/03/2020","AirNow","060610006","3","4.8","ug/m3 LC","20","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"08/04/2020","AirNow","060610006","3","4.7","ug/m3 LC","20","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"08/05/2020","AirNow","060610006","3","5.6","ug/m3 LC","23","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"08/06/2020","AirNow","060610006","3","6.7","ug/m3 LC","28","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"08/07/2020","AirNow","060610006","3","6.5","ug/m3 LC","27","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"08/08/2020","AirNow","060610006","3","7.8","ug/m3 LC","33","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"08/09/2020","AirNow","060610006","3","8.1","ug/m3 LC","34","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"08/10/2020","AirNow","060610006","3","6.9","ug/m3 LC","29","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"08/11/2020","AirNow","060610006","3","8.4","ug/m3 LC","35","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"08/12/2020","AirNow","060610006","3","5.2","ug/m3 LC","22","Roseville-N Sunrise Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
